day,Actual.Stop.Station,Segment.Direction,Service.Line,Leading.Set.Type,Node.Seq.Order,Actual.Station.Dprt.Time.Band,Occupancy Status,is_weekend,is_peak
14,54,1,6,0,7,58,0,1,0
16,45,1,2,0,8,32,0,0,1
14,240,1,19,0,13,54,0,1,0
11,89,1,17,2,31,72,0,0,1
11,260,0,26,0,12,90,0,0,0
10,105,1,24,1,14,83,0,0,0
11,189,1,15,0,10,49,0,0,0
10,159,0,7,4,3,43,0,0,0
11,279,0,24,0,15,74,0,0,1
15,165,1,18,0,5,40,0,1,0
14,171,1,21,0,21,68,0,1,1
16,12,0,2,1,15,29,0,0,1
11,6,0,15,5,9,33,0,0,1
12,55,0,19,0,10,71,2,0,1
12,240,1,21,0,10,69,0,0,1
14,178,0,13,8,8,83,0,1,0
14,299,1,17,2,10,64,0,1,1
13,54,0,21,8,1,72,0,0,1
15,144,0,26,0,5,55,0,1,0
13,32,1,10,8,1,94,0,0,0
16,301,0,21,0,3,39,0,0,1
11,291,0,1,0,6,50,0,0,0
11,230,0,11,3,5,69,0,0,1
11,74,1,1,0,7,33,0,0,1
12,133,1,13,8,16,18,0,0,0
10,54,1,6,0,7,36,0,0,1
14,144,1,26,0,4,92,0,1,0
15,301,1,6,5,3,54,0,1,0
14,266,0,13,2,20,81,0,1,0
14,279,1,24,0,9,19,0,1,0
13,221,1,18,0,6,73,0,0,1
11,218,1,2,5,18,76,0,0,0
12,240,1,21,0,13,87,0,0,0
12,6,0,15,5,9,39,0,0,1
11,174,0,7,4,24,55,0,0,0
14,56,1,19,0,6,29,0,1,1
13,47,1,2,4,9,68,0,0,1
15,55,0,19,0,1,51,0,1,0
13,80,0,20,3,17,49,0,0,0
14,42,1,24,0,10,94,0,1,0
10,54,1,10,8,6,75,0,0,1
16,123,0,11,3,2,78,0,0,0
16,265,0,1,0,7,22,0,0,0
16,83,1,26,0,2,78,0,0,0
13,73,0,18,0,10,59,0,0,0
15,117,0,15,0,13,68,0,1,1
14,155,1,24,0,5,43,0,1,0
14,94,1,26,9,15,84,0,1,0
10,54,0,26,0,1,28,0,0,1
11,218,1,13,8,15,65,0,0,1
16,203,1,26,4,11,80,0,0,0
13,209,0,13,8,5,67,1,0,1
12,49,1,13,8,3,38,0,0,1
14,240,1,19,0,13,66,0,1,1
12,118,0,21,0,20,36,0,0,1
13,103,1,1,5,18,84,0,0,0
10,218,1,13,8,13,62,0,0,0
11,261,0,10,8,2,60,0,0,0
12,45,1,2,0,8,30,0,0,1
11,113,0,11,3,6,94,0,0,0
11,84,1,18,4,2,33,0,0,1
13,117,1,15,5,1,40,0,0,0
11,51,1,13,8,15,56,0,0,0
12,53,0,24,0,17,35,0,0,1
12,10,0,17,2,25,24,0,0,0
16,149,1,2,5,1,45,0,0,0
15,99,1,21,0,7,56,0,1,0
16,144,1,26,0,22,21,0,0,0
11,31,0,25,2,9,22,0,0,0
12,118,1,19,0,1,29,0,0,1
16,58,0,6,5,4,30,0,0,1
10,143,1,15,5,7,51,0,0,0
16,25,0,1,0,9,81,0,0,0
14,11,0,13,8,7,81,0,1,0
12,11,1,13,8,13,90,0,0,0
11,84,1,18,8,2,31,0,0,1
10,261,1,6,0,2,67,0,0,1
13,141,1,24,5,2,17,0,0,0
15,121,1,1,5,5,48,0,1,0
16,261,1,21,0,19,54,0,0,0
10,218,0,2,5,2,70,1,0,1
12,270,0,26,0,14,87,0,0,0
12,42,0,24,0,14,34,0,0,1
13,5,1,21,0,16,56,0,0,0
11,89,1,19,0,7,70,0,0,1
12,159,1,26,0,10,81,0,0,0
10,5,0,19,0,9,32,0,0,1
10,291,0,13,8,4,82,0,0,0
16,6,0,15,0,9,28,0,0,1
13,301,0,21,0,3,55,0,0,0
11,301,1,6,5,3,40,0,0,0
16,144,1,26,0,19,27,0,0,0
16,272,1,21,0,2,87,0,0,0
11,45,1,2,5,16,45,0,0,0
14,32,1,10,2,1,84,0,1,0
13,174,1,7,7,3,39,0,0,1
15,301,1,19,0,16,61,0,1,0
14,265,1,1,0,9,35,0,1,1
16,180,1,21,0,3,88,0,0,0
12,89,0,17,2,5,65,0,0,1
16,291,1,1,0,2,62,0,0,0
13,124,1,13,8,8,68,0,0,1
10,119,0,2,0,8,27,0,0,0
14,207,0,26,0,4,44,0,1,0
16,160,0,2,5,6,40,0,0,0
15,242,0,2,0,4,39,0,1,1
11,144,0,26,0,5,33,0,0,1
10,154,0,15,0,3,33,0,0,1
16,118,0,19,0,20,55,0,0,0
14,272,0,21,0,19,80,0,1,0
14,239,1,6,0,5,74,0,1,1
12,296,1,26,9,10,20,0,0,0
12,103,0,1,0,2,80,0,0,0
13,253,0,11,3,15,70,0,0,1
14,12,0,2,0,15,70,0,1,1
11,228,1,21,0,10,75,0,0,1
15,241,0,26,0,1,79,0,1,0
10,54,1,6,0,7,59,0,0,0
16,218,0,13,8,2,48,0,0,0
13,33,0,17,2,29,9,0,0,0
12,91,1,24,0,12,23,0,0,0
13,272,1,21,0,2,95,0,0,0
10,209,0,13,8,5,67,0,0,1
16,140,0,24,4,5,86,0,0,0
13,264,0,21,0,13,72,0,0,1
11,261,1,10,8,5,88,0,0,0
14,44,1,24,0,1,92,0,1,0
16,85,0,10,8,5,43,0,0,0
10,144,0,22,7,2,48,0,0,0
11,85,0,10,8,5,29,0,0,1
13,74,0,1,0,4,58,0,0,0
16,100,0,17,9,8,38,0,0,1
14,144,0,26,0,4,22,0,1,0
15,58,1,6,0,4,90,0,1,0
14,26,0,2,0,17,59,0,1,0
12,164,0,1,0,3,51,0,0,0
12,183,1,26,9,3,19,0,0,0
13,85,0,10,8,5,1,0,0,0
11,182,0,21,0,20,32,0,0,1
11,303,0,2,5,16,53,0,0,0
16,142,1,26,9,2,63,0,0,0
10,197,0,13,8,7,67,0,0,1
16,4,0,13,8,6,36,0,0,1
13,133,0,13,8,6,3,0,0,0
12,41,0,18,0,3,86,0,0,0
11,149,1,24,0,5,91,0,0,0
15,17,1,26,9,3,79,0,1,0
16,189,1,15,7,10,85,0,0,0
16,261,0,6,0,6,74,0,0,1
12,234,1,2,5,8,44,0,0,0
11,227,1,3,4,6,70,0,0,1
11,90,0,2,0,3,21,0,0,0
11,248,1,9,5,11,34,1,0,1
12,301,0,21,8,3,42,0,0,0
13,209,0,13,8,5,32,0,0,1
14,173,1,25,2,3,90,0,1,0
10,218,0,13,2,2,34,0,0,1
10,149,0,24,0,16,86,0,0,0
12,195,1,13,2,2,64,0,0,1
11,144,0,22,7,2,30,0,0,1
11,197,0,13,8,7,75,0,0,1
15,296,1,26,9,12,23,0,1,0
15,142,0,26,9,16,84,0,1,0
11,184,1,26,0,5,82,0,0,0
13,103,0,1,0,2,72,1,0,1
10,240,0,21,0,8,18,0,0,0
11,51,1,13,8,3,75,0,0,1
10,91,1,24,4,9,57,0,0,0
15,155,0,24,0,19,64,0,1,1
10,6,1,24,0,18,43,0,0,0
13,218,1,15,0,12,65,0,0,1
16,281,0,21,0,6,40,0,0,0
10,55,0,19,8,10,62,0,0,0
13,136,1,2,5,6,71,0,0,1
11,89,1,18,0,1,58,0,0,0
10,286,0,26,0,10,33,0,0,1
13,206,1,19,8,4,57,0,0,0
16,238,0,26,9,12,63,0,0,0
12,165,0,18,0,8,74,0,0,1
13,260,0,26,0,14,53,0,0,0
14,261,1,10,2,5,65,0,1,1
13,206,1,19,0,4,43,0,0,0
13,149,0,24,4,16,30,0,0,1
11,58,1,6,1,4,78,0,0,0
12,118,1,21,8,1,60,0,0,0
11,218,0,13,8,2,78,0,0,0
14,64,1,13,8,7,95,0,1,0
11,261,1,10,8,5,30,0,0,1
15,4,0,13,8,6,39,0,1,1
10,218,0,13,8,2,52,0,0,0
16,268,1,11,6,5,39,0,0,1
16,47,1,2,0,9,67,0,0,1
11,133,0,13,8,9,55,0,0,0
15,12,0,2,0,15,44,0,1,0
12,234,1,2,0,8,19,0,0,0
15,130,1,1,0,6,83,0,1,0
12,4,0,13,8,6,71,1,0,1
14,247,0,13,8,16,49,0,1,0
13,54,1,13,8,12,34,2,0,1
10,54,0,6,5,1,27,0,0,0
11,139,1,2,5,6,44,0,0,0
13,149,1,2,5,1,33,0,0,1
12,280,1,13,8,1,87,0,0,0
12,91,0,24,1,12,43,0,0,0
11,22,1,21,0,1,49,0,0,0
12,194,1,19,0,16,36,1,0,1
11,154,1,15,0,11,44,0,0,0
15,218,1,13,2,21,76,0,1,0
12,258,1,19,0,3,70,0,0,1
11,8,1,24,0,14,31,1,0,1
16,2,1,25,2,6,76,0,0,0
16,192,1,19,0,10,64,0,0,1
12,266,1,13,2,8,57,0,0,0
16,285,1,18,0,4,78,0,0,0
16,6,1,15,4,1,35,0,0,1
11,5,1,21,0,9,30,1,0,1
15,277,0,21,0,17,35,0,1,1
15,256,0,17,9,18,75,0,1,1
14,109,1,17,2,26,88,0,1,0
12,135,0,17,2,31,45,0,0,0
10,261,1,19,0,19,34,0,0,1
12,129,0,10,8,4,37,0,0,1
16,203,1,26,2,15,39,0,0,1
11,304,0,24,5,13,25,0,0,0
11,54,1,13,8,16,54,0,0,0
12,55,0,21,0,10,58,0,0,0
15,185,1,6,0,6,54,0,1,0
11,199,1,13,8,21,75,0,0,1
12,237,1,11,3,4,79,0,0,0
13,102,1,26,0,17,52,0,0,0
14,133,1,13,8,14,0,0,1,0
12,137,0,26,9,7,1,0,0,0
11,121,1,1,0,5,24,0,0,0
16,189,1,15,0,10,95,0,0,0
14,291,0,13,8,5,41,0,1,0
12,188,0,1,0,12,2,0,0,0
10,245,1,24,5,17,46,0,0,0
12,10,1,17,2,10,44,0,0,0
12,33,1,17,9,8,62,0,0,0
11,243,1,15,0,9,70,0,0,1
15,158,0,11,3,14,0,0,1,0
14,58,1,6,0,4,93,0,1,0
16,240,0,19,8,8,36,0,0,1
14,220,1,1,0,1,42,0,1,0
12,188,1,1,0,4,31,0,0,1
12,197,1,13,8,10,59,0,0,0
11,95,0,24,0,5,84,0,0,0
10,54,1,13,8,11,37,0,0,1
11,160,0,2,5,6,88,0,0,0
12,261,0,19,0,2,53,0,0,0
16,171,1,21,2,2,58,0,0,0
12,291,0,13,8,5,72,1,0,1
10,52,1,2,5,4,75,0,0,1
12,180,1,21,0,3,36,0,0,1
16,154,0,15,5,3,86,0,0,0
12,144,1,22,7,1,49,0,0,0
13,286,1,26,2,14,39,0,0,1
15,131,0,26,0,3,88,0,1,0
13,9,0,13,2,14,7,0,0,0
10,171,1,21,0,14,76,0,0,0
16,116,1,9,5,7,29,1,0,1
12,43,1,3,7,5,94,0,0,0
16,198,0,22,7,1,64,0,0,1
13,8,1,26,4,11,65,0,0,1
11,120,0,13,8,7,26,0,0,0
13,281,0,21,0,6,39,0,0,1
14,102,0,26,0,6,46,0,1,0
12,120,0,13,8,7,26,0,0,0
13,240,0,17,2,8,72,0,0,1
13,291,1,1,0,14,39,0,0,1
12,74,0,1,0,4,59,0,0,0
16,185,0,6,7,2,80,0,0,0
10,141,0,1,0,17,65,0,0,1
13,31,0,13,2,17,83,0,0,0
12,183,0,26,9,24,86,0,0,0
11,6,1,24,0,18,58,0,0,0
16,54,1,10,8,6,56,0,0,0
16,243,0,15,5,5,86,0,0,0
12,258,0,19,0,18,69,0,0,1
10,99,0,21,0,14,46,0,0,0
10,2,0,13,2,21,41,0,0,0
14,45,1,2,0,16,95,0,1,0
10,224,0,1,5,7,83,0,0,0
11,144,0,22,7,2,59,0,0,0
13,86,0,24,0,19,71,0,0,1
16,65,1,18,0,7,91,0,0,0
16,261,0,10,8,2,56,0,0,0
14,247,0,13,8,18,87,0,1,0
12,203,1,26,0,14,67,0,0,1
16,284,0,26,0,16,92,0,0,0
11,242,0,2,4,3,32,0,0,1
15,177,0,17,2,13,80,0,1,0
10,301,0,21,0,3,32,2,0,1
12,160,0,2,5,6,55,0,0,0
14,54,0,17,2,1,23,0,1,0
12,134,1,17,2,24,80,0,0,0
12,252,0,17,2,13,67,0,0,1
14,133,0,13,8,6,86,0,1,0
14,54,0,6,0,1,54,0,1,0
16,149,0,24,0,1,77,0,0,0
14,105,1,24,0,14,46,0,1,0
10,222,1,26,0,1,48,0,0,0
10,66,1,23,8,5,25,0,0,0
11,54,1,26,9,25,27,0,0,0
12,169,1,24,0,12,51,0,0,0
12,185,0,6,0,2,91,0,0,0
14,152,0,23,2,3,81,0,1,0
16,246,1,15,7,6,36,0,0,1
15,248,1,13,8,17,72,0,1,1
14,103,1,1,5,14,62,0,1,0
10,139,0,2,5,20,42,0,0,0
13,102,0,26,0,4,81,0,0,0
13,288,1,26,0,4,68,0,0,1
13,121,0,1,5,15,77,0,0,0
16,255,0,13,2,4,39,0,0,1
10,32,1,10,8,1,39,0,0,1
11,41,1,15,5,3,18,0,0,0
12,178,1,13,8,7,25,0,0,0
10,299,0,17,2,17,74,0,0,1
13,45,1,2,5,8,86,0,0,0
16,225,0,13,8,5,52,0,0,0
14,213,1,13,2,1,86,0,1,0
16,57,1,2,5,7,56,0,0,0
13,54,1,13,8,16,75,0,0,1
10,265,1,1,0,9,49,0,0,0
15,272,1,21,0,2,22,0,1,0
16,210,1,15,0,8,27,0,0,0
14,259,0,20,3,6,53,0,1,0
10,48,0,17,9,13,70,0,0,1
12,53,0,2,0,26,4,0,0,0
12,261,0,19,8,2,46,0,0,0
15,245,1,18,0,9,51,0,1,0
11,102,0,24,5,8,41,0,0,0
10,112,1,13,8,22,36,0,0,1
12,207,1,26,8,1,31,0,0,1
15,207,0,26,9,1,39,0,1,1
12,261,1,6,0,2,94,0,0,0
11,28,0,26,8,8,81,0,0,0
11,71,1,15,4,4,33,0,0,1
16,6,0,15,4,6,35,0,0,1
15,133,0,13,8,9,56,0,1,0
16,53,1,24,0,4,37,0,0,1
15,60,0,26,0,6,67,0,1,1
16,219,0,2,4,3,27,0,0,0
10,194,0,21,0,5,31,0,0,1
10,140,1,24,0,1,24,0,0,0
11,54,0,13,2,1,41,0,0,0
14,37,0,26,9,14,47,0,1,0
15,84,0,18,0,11,37,0,1,1
16,291,0,1,0,6,25,0,0,0
10,54,0,26,9,1,72,0,0,1
14,124,1,13,8,8,68,0,1,1
11,302,0,17,9,7,28,0,0,1
11,247,0,13,8,10,32,0,0,1
11,135,0,17,9,18,31,0,0,1
13,181,1,26,2,6,48,0,0,0
16,129,1,10,8,3,61,0,0,0
16,46,1,24,0,8,55,0,0,0
12,292,1,25,2,2,24,0,0,0
12,260,0,26,0,14,25,0,0,0
12,218,1,24,0,19,38,1,0,1
11,216,0,21,8,12,68,0,0,1
13,285,1,18,0,4,48,0,0,0
13,129,0,10,8,4,93,0,0,0
13,112,0,13,2,6,85,0,0,0
11,2,0,13,2,13,85,0,0,0
11,281,1,21,0,16,62,0,0,0
11,222,0,26,0,19,41,0,0,0
12,156,1,19,0,9,64,0,0,1
12,244,0,13,2,9,37,0,0,1
16,144,1,26,8,12,61,0,0,0
9,114,0,11,6,13,3,0,0,0
10,235,0,26,0,7,68,0,0,1
10,218,0,26,0,2,74,1,0,1
16,54,1,10,8,6,58,0,0,0
13,120,1,13,8,8,63,0,0,0
15,55,1,21,0,15,81,0,1,0
11,109,0,17,2,8,83,0,0,0
16,130,0,1,4,7,85,0,0,0
13,149,1,7,4,8,48,0,0,0
13,136,0,2,0,12,23,0,0,0
10,239,1,6,5,5,48,0,0,0
10,32,1,10,2,1,38,0,0,1
15,240,1,19,0,13,34,0,1,1
15,58,1,6,0,4,48,0,1,0
11,226,0,26,4,10,57,0,0,0
16,123,0,11,6,2,65,0,0,1
10,5,1,21,0,12,71,0,0,1
16,146,0,21,0,12,93,0,0,0
14,191,0,19,0,17,83,0,1,0
14,54,1,6,0,1,95,0,1,0
10,141,1,24,5,2,17,0,0,0
14,57,0,2,0,19,39,0,1,1
13,109,0,17,2,8,92,0,0,0
16,106,1,13,8,5,85,0,0,0
11,159,1,26,0,10,76,0,0,0
11,51,1,13,8,5,63,0,0,0
10,279,0,2,5,18,37,0,0,1
10,3,1,13,8,9,83,0,0,0
16,245,1,17,2,13,27,0,0,0
14,10,1,17,9,10,56,0,1,0
11,16,1,19,0,5,56,0,0,0
16,123,0,11,6,2,19,0,0,0
16,207,0,26,0,16,90,0,0,0
12,212,0,17,2,13,56,0,0,0
10,232,0,26,0,11,81,0,0,0
15,91,1,24,0,12,76,0,1,0
10,298,1,13,2,12,53,0,0,0
11,245,0,18,0,4,49,0,0,0
11,221,0,18,0,7,62,0,0,0
12,151,0,13,8,16,45,0,0,0
15,156,1,19,0,9,56,0,1,0
16,218,0,15,5,2,76,0,0,0
16,258,1,19,0,3,78,0,0,0
10,261,0,6,0,6,39,0,0,1
10,89,1,18,0,1,92,0,0,0
13,85,0,10,8,5,58,0,0,0
11,160,1,2,5,20,52,0,0,0
11,248,0,2,5,5,94,0,0,0
16,248,0,13,8,3,47,0,0,0
13,54,0,18,0,1,91,0,0,0
16,293,0,19,0,7,44,0,0,0
12,146,0,21,0,12,56,0,0,0
13,306,1,26,9,2,70,0,0,1
10,45,1,2,0,8,82,0,0,0
14,103,0,1,0,2,82,0,1,0
12,220,1,1,0,11,88,0,0,0
16,291,1,1,5,10,53,0,0,0
11,32,1,10,8,1,63,0,0,0
12,218,1,2,5,16,42,0,0,0
10,53,1,24,0,4,54,0,0,0
15,293,0,21,0,7,88,0,1,0
12,218,0,15,0,2,80,0,0,0
15,291,1,13,2,16,85,0,1,0
10,293,0,19,0,7,31,0,0,1
11,174,0,1,0,10,50,0,0,0
13,149,1,24,0,5,30,0,0,1
15,12,1,2,0,3,61,0,1,0
13,207,0,26,2,23,51,0,0,0
13,81,1,9,5,8,32,0,0,1
11,36,1,17,9,2,62,0,0,0
10,68,1,17,2,28,66,0,0,1
10,146,1,21,0,6,76,0,0,0
16,218,0,13,8,2,60,0,0,0
12,207,1,26,9,17,74,0,0,1
16,292,0,13,2,11,77,0,0,0
14,155,0,24,0,19,64,0,1,1
13,271,1,21,0,7,45,0,0,0
13,156,1,19,0,9,25,0,0,0
15,218,0,18,0,2,51,0,1,0
16,42,1,24,0,7,46,0,0,0
12,291,1,13,2,2,66,0,0,1
16,156,0,19,4,12,48,0,0,0
13,206,0,19,0,17,82,0,0,0
11,148,1,26,9,1,12,0,0,0
13,271,1,21,0,3,54,0,0,0
15,218,0,13,2,2,2,0,1,0
13,10,0,17,9,21,66,0,0,1
10,261,1,6,7,2,72,0,0,1
13,124,1,13,8,8,80,0,0,0
12,267,1,26,9,2,92,0,0,0
11,298,0,13,2,12,81,0,0,0
11,229,0,3,4,4,71,0,0,1
12,301,0,6,5,5,21,0,0,0
12,178,0,13,8,6,32,0,0,1
11,228,1,21,2,7,59,0,0,0
11,47,0,2,5,9,95,0,0,0
10,160,1,2,0,12,53,0,0,0
10,120,0,13,8,4,80,0,0,0
13,281,0,19,0,6,46,0,0,0
10,288,0,26,0,18,34,0,0,1
15,214,0,23,2,5,90,0,1,0
12,220,1,1,4,1,23,0,0,0
12,89,1,19,0,7,81,0,0,0
12,54,0,26,7,1,27,0,0,0
11,122,0,1,0,5,49,0,0,0
13,89,1,18,0,1,82,0,0,0
16,54,1,6,0,1,70,0,0,1
16,37,0,26,9,18,52,0,0,0
13,301,1,6,4,3,71,0,0,1
15,245,1,24,0,20,78,0,1,0
16,144,1,24,0,15,66,0,0,1
10,292,0,13,2,9,71,0,0,1
11,82,1,11,3,4,63,0,0,0
14,255,1,13,8,19,1,0,1,0
13,24,0,1,0,11,25,0,0,0
10,108,0,7,4,11,51,0,0,0
14,36,1,17,9,2,74,0,1,1
15,144,0,22,0,2,44,0,1,0
14,2,0,13,2,27,90,0,1,0
16,218,0,26,2,2,45,0,0,0
12,3,1,13,8,9,21,0,0,0
10,7,0,21,0,18,78,0,0,0
15,218,0,24,0,2,82,0,1,0
11,42,1,2,5,3,65,0,0,1
16,301,0,21,0,3,26,0,0,0
13,157,0,19,2,13,44,0,0,0
13,205,0,26,1,13,74,0,0,1
16,158,0,11,6,14,17,0,0,0
13,129,0,10,2,4,31,0,0,1
14,240,1,21,0,13,64,0,1,1
10,184,1,26,0,5,34,0,0,1
10,19,1,2,5,15,45,0,0,0
12,218,1,15,0,12,59,0,0,0
12,201,1,1,0,2,59,0,0,0
13,144,1,22,7,1,95,0,0,0
11,133,0,13,8,6,83,0,0,0
12,274,0,11,6,4,65,0,0,1
10,260,1,26,4,3,69,0,0,1
14,120,1,13,8,11,95,0,1,0
10,261,1,6,0,2,36,0,0,1
13,99,0,21,0,11,75,0,0,1
12,123,0,11,6,2,27,0,0,0
12,218,1,18,0,11,82,0,0,0
16,28,0,26,0,1,22,0,0,0
15,198,0,22,0,1,85,0,1,0
14,54,0,6,5,7,84,0,1,0
10,169,0,24,5,11,25,0,0,0
12,36,0,17,9,20,28,0,0,1
12,201,0,1,5,14,25,0,0,0
13,44,0,9,7,13,72,0,0,1
13,58,1,6,5,4,69,0,0,1
15,268,1,11,3,5,39,0,1,1
12,261,1,6,4,2,21,0,0,0
15,91,0,24,0,12,50,0,1,0
14,78,0,2,0,7,59,0,1,0
14,174,1,24,0,3,62,0,1,0
12,291,0,13,8,3,75,0,0,1
11,257,1,13,8,14,73,0,0,1
12,32,1,10,8,1,30,0,0,1
12,156,0,19,0,12,26,0,0,0
15,24,0,1,0,11,76,0,1,0
16,301,1,21,0,22,85,0,0,0
13,276,1,17,2,14,94,0,0,0
15,149,1,2,0,1,84,0,1,0
13,89,1,18,0,1,58,0,0,0
10,84,0,18,0,11,95,0,0,0
11,98,0,24,0,18,53,0,0,0
16,260,1,26,2,11,57,0,0,0
11,54,0,6,0,1,91,0,0,0
10,281,0,21,0,6,42,0,0,0
10,155,1,1,0,6,90,0,0,0
15,98,1,24,5,6,21,0,1,0
15,185,0,6,0,2,81,0,1,0
12,206,1,19,0,4,53,0,0,0
11,102,1,24,0,17,88,0,0,0
12,54,0,6,5,7,73,0,0,1
12,59,1,26,0,3,19,0,0,0
13,193,0,18,0,5,70,1,0,1
12,183,1,26,6,3,29,0,0,1
12,151,1,13,8,4,40,0,0,0
12,121,1,24,0,4,23,0,0,0
13,196,1,13,2,5,24,0,0,0
11,36,0,17,9,33,66,0,0,1
11,8,0,24,0,8,21,0,0,0
12,284,0,26,8,13,46,0,0,0
12,54,1,26,9,24,1,0,0,0
16,53,1,7,7,7,51,0,0,0
12,235,1,7,4,22,50,0,0,0
16,54,1,6,0,7,58,0,0,0
12,120,0,13,8,12,42,0,0,0
16,24,1,1,0,5,61,0,0,0
13,151,0,13,8,16,5,0,0,0
13,62,1,17,2,6,31,0,0,1
10,301,0,21,0,3,26,0,0,0
11,243,1,15,0,9,37,0,0,1
10,73,0,18,0,10,73,0,0,1
13,203,1,7,7,17,29,0,0,1
10,235,1,26,0,12,84,0,0,0
13,158,0,11,3,9,68,0,0,1
14,54,0,6,5,7,35,0,1,1
12,304,0,24,5,11,41,0,0,0
10,281,0,21,0,6,27,0,0,0
11,48,0,17,2,30,57,0,0,0
14,218,1,24,5,22,95,0,1,0
12,301,1,6,0,3,89,0,0,0
12,42,0,24,4,14,60,0,0,0
13,202,0,1,0,16,93,0,0,0
10,292,0,13,2,15,70,0,0,1
16,279,0,2,7,24,49,0,0,0
10,5,0,19,0,9,63,0,0,0
13,245,0,17,9,2,78,0,0,0
14,178,0,13,8,14,36,0,1,1
14,8,1,26,0,3,48,0,1,0
13,247,1,13,2,11,68,0,0,1
10,103,0,1,0,2,80,0,0,0
14,60,1,26,0,2,90,0,1,0
13,11,1,13,8,6,66,0,0,1
10,281,1,19,8,9,68,0,0,1
12,239,1,6,1,5,25,0,0,0
12,151,1,13,8,4,18,0,0,0
16,100,1,17,9,3,18,0,0,0
13,55,1,19,0,11,35,1,0,1
10,194,0,21,0,5,29,0,0,1
16,171,1,19,0,17,70,1,0,1
14,41,0,15,0,11,63,0,1,0
13,159,0,7,1,3,55,0,0,0
11,26,1,2,5,1,55,0,0,0
15,303,0,2,0,2,92,0,1,0
16,114,0,11,3,13,25,0,0,0
13,129,1,10,8,3,29,0,0,1
11,301,0,6,5,5,33,0,0,1
12,48,0,17,2,30,29,0,0,1
15,41,0,18,0,3,24,0,1,0
11,218,1,18,0,11,30,1,0,1
15,198,0,22,0,1,71,0,1,1
11,108,0,26,8,9,36,0,0,1
11,153,0,1,0,19,47,0,0,0
14,58,0,6,5,4,34,0,1,1
16,31,1,13,2,2,18,0,0,0
12,131,1,26,4,2,31,0,0,1
15,201,1,1,0,12,23,0,1,0
13,54,0,21,0,1,86,0,0,0
11,54,1,6,5,1,19,0,0,0
11,65,1,18,0,7,68,0,0,1
12,106,0,13,8,11,75,0,0,1
13,46,0,24,5,13,32,0,0,1
12,61,1,13,8,19,38,0,0,1
14,301,0,21,0,3,91,0,1,0
11,61,0,13,2,5,60,0,0,0
16,121,0,1,0,21,92,0,0,0
13,54,0,6,0,1,47,0,0,0
16,12,1,2,0,3,57,0,0,0
10,185,0,6,0,2,86,0,0,0
10,155,0,1,0,14,80,0,0,0
13,192,0,19,4,11,76,0,0,0
12,185,1,6,5,6,67,0,0,1
16,164,0,1,0,3,40,0,0,0
10,161,0,10,8,3,37,0,0,1
11,301,1,21,0,22,39,0,0,1
10,58,1,6,0,4,65,0,0,1
10,111,0,13,8,18,1,0,0,0
10,42,1,24,0,7,39,0,0,1
11,98,0,1,0,13,25,0,0,0
14,261,0,6,5,6,28,0,1,1
10,98,0,1,0,13,35,0,0,1
10,292,0,13,2,9,55,0,0,0
10,89,0,18,0,12,29,0,0,1
10,89,1,19,0,7,58,0,0,0
15,272,1,21,0,6,64,0,1,1
12,38,0,13,2,16,7,0,0,0
10,247,0,13,8,18,6,0,0,0
10,218,0,15,0,2,43,0,0,0
13,164,0,1,0,3,48,0,0,0
13,251,0,11,3,7,44,0,0,0
11,8,1,26,0,11,63,0,0,0
13,9,1,13,2,15,90,0,0,0
11,55,1,19,4,11,24,0,0,0
11,160,0,2,5,6,51,0,0,0
10,4,0,13,8,6,36,0,0,1
13,98,0,24,0,18,56,0,0,0
12,129,0,10,8,4,25,0,0,0
10,263,0,17,9,19,62,0,0,0
12,225,0,13,8,8,1,0,0,0
10,203,0,26,8,5,44,0,0,0
11,291,1,13,8,2,70,0,0,1
10,54,0,6,0,7,33,0,0,1
16,215,1,2,7,12,41,0,0,0
14,264,0,21,0,16,37,0,1,1
13,44,1,9,5,2,29,0,0,1
10,91,0,24,0,12,68,0,0,1
14,291,1,1,0,15,82,0,1,0
11,71,1,15,0,4,82,0,0,0
12,65,0,18,0,6,91,0,0,0
16,286,0,26,4,5,33,0,0,1
14,90,1,2,0,23,46,0,1,0
10,6,1,15,0,5,56,0,0,0
11,261,1,10,2,2,27,0,0,0
16,291,0,13,8,4,50,0,0,0
13,287,1,2,5,5,40,0,0,0
10,58,1,6,0,4,75,0,0,1
12,105,1,7,4,14,49,0,0,0
10,111,0,13,8,18,64,0,0,1
16,129,1,10,2,3,20,0,0,0
13,240,1,19,0,13,28,0,0,1
15,86,1,24,5,2,83,0,1,0
11,263,0,17,2,19,21,0,0,0
11,268,1,11,3,5,75,0,0,1
11,54,0,6,0,7,68,1,0,1
13,53,1,24,0,7,16,0,0,0
13,191,0,19,0,19,85,0,0,0
16,226,1,26,0,6,69,0,0,1
13,272,1,21,0,2,57,0,0,0
14,54,1,6,0,7,94,0,1,0
12,19,1,2,0,15,83,0,0,0
11,20,1,2,4,2,25,0,0,0
11,54,1,10,8,6,59,0,0,0
16,228,0,21,0,11,27,0,0,0
12,58,1,6,0,4,28,0,0,1
13,70,0,13,8,21,60,0,0,0
13,129,1,10,8,3,74,0,0,1
10,171,0,21,4,4,36,0,0,1
16,146,1,21,0,13,57,0,0,0
11,180,1,17,2,31,18,0,0,0
12,95,1,24,0,16,70,0,0,1
